duration,packets,bytes,packetsPerSecond,bytesPerSecond,averagePacketSize,srcPort,dstPort,protocol
0,1,74,inf,inf,74,38254,80,6
0,1,74,inf,inf,74,80,38254,6
0,1,66,inf,inf,66,38254,80,6
0,1,376,inf,inf,376,38254,80,6
0,1,98,inf,inf,98,53622,443,6
0,1,98,inf,inf,98,33180,443,6
0,1,66,inf,inf,66,80,38254,6
0,1,442,inf,inf,442,80,38254,6
0,1,66,inf,inf,66,38254,80,6
0,1,66,inf,inf,66,80,38254,6
0,1,66,inf,inf,66,38254,80,6
0,1,66,inf,inf,66,443,33180,6
0,1,74,inf,inf,74,38258,80,6
0,1,74,inf,inf,74,38274,80,6
0,1,66,inf,inf,66,80,38254,6
0,1,74,inf,inf,74,80,38258,6
0,1,66,inf,inf,66,38258,80,6
0,1,94,inf,inf,94,443,33180,6
0,1,66,inf,inf,66,33180,443,6
0,1,376,inf,inf,376,38258,80,6
0,1,74,inf,inf,74,80,38274,6
0,1,66,inf,inf,66,38274,80,6
0,1,66,inf,inf,66,443,53622,6
0,1,94,inf,inf,94,443,53622,6
0,1,66,inf,inf,66,80,38258,6
0,1,442,inf,inf,442,80,38258,6
0,1,66,inf,inf,66,38258,80,6
0,1,66,inf,inf,66,80,38258,6
0,1,66,inf,inf,66,38258,80,6
0,1,66,inf,inf,66,53622,443,6
0,1,66,inf,inf,66,80,38258,6
0,1,376,inf,inf,376,38274,80,6
0,1,66,inf,inf,66,80,38274,6
0,1,434,inf,inf,434,80,38274,6
0,1,66,inf,inf,66,38274,80,6
0,1,66,inf,inf,66,80,38274,6
0,1,78,inf,inf,78,38274,80,6
0,1,74,inf,inf,74,80,38274,6
0,1,66,inf,inf,66,38274,80,6
0,1,66,inf,inf,66,38274,80,6
0,1,66,inf,inf,66,80,38274,6
0,1,74,inf,inf,74,38276,80,6
0,1,74,inf,inf,74,80,38276,6
0,1,66,inf,inf,66,38276,80,6
0,1,376,inf,inf,376,38276,80,6
0,1,98,inf,inf,98,53622,443,6
0,1,98,inf,inf,98,33180,443,6
0,1,66,inf,inf,66,80,38276,6
0,1,434,inf,inf,434,80,38276,6
0,1,66,inf,inf,66,38276,80,6
0,1,74,inf,inf,74,80,38276,6
0,1,66,inf,inf,66,38276,80,6
0,1,66,inf,inf,66,80,38276,6
0,1,66,inf,inf,66,38276,80,6
0,1,66,inf,inf,66,443,33180,6
0,1,66,inf,inf,66,80,38276,6
0,1,94,inf,inf,94,443,33180,6
0,1,66,inf,inf,66,33180,443,6
0,1,94,inf,inf,94,443,53622,6
0,1,66,inf,inf,66,53622,443,6
0,1,92,inf,inf,92,443,53622,6
0,1,66,inf,inf,66,53622,443,6
0,1,96,inf,inf,96,53622,443,6
0,1,66,inf,inf,66,443,53622,6
0.584995,9,2553,15.3847,4364.14,283.667,443,33164,6
0.165552,9,2553,54.3636,15421.1,283.667,443,33162,6
3.84167,15,3771,3.90455,981.604,251.4,33164,443,6
11.395,19,4031,1.6674,353.751,212.158,33162,443,6
0.000252,2,162,7936.51,642857,81,53622,443,6
0.389701,2,158,5.13214,405.439,79,443,53622,6
0.053173,5,714,94.0327,13427.9,142.8,80,45472,6
0.059103,5,648,84.5981,10963.9,129.6,45472,80,6
0.050453,5,714,99.1021,14151.8,142.8,80,45456,6
0.051809,5,648,96.5083,12507.5,129.6,45456,80,6
23.7716,10,753,0.42067,31.6764,75.3,54136,443,6
23.6938,6,486,0.253231,20.5117,81,443,54136,6
0.437265,2,164,4.57389,375.059,82,59890,443,6
0.365696,2,160,5.46902,437.522,80,443,59890,6
0.627765,17,5011,27.0802,7982.29,294.765,57686,443,6
0.633123,11,5841,17.3742,9225.7,531,443,41604,6
2.02908,14,4828,6.89968,2379.4,344.857,443,41592,6
1.0587,14,3066,13.2238,2896.01,219,41604,443,6
2.33787,17,4921,7.27158,2104.91,289.471,41592,443,6
1.34063,6,441,4.47552,328.951,73.5,53622,443,6
1.3407,5,395,3.7294,294.623,79,443,53622,6
1.62844,12,4516,7.36903,2773.21,376.333,41612,443,6
0.581404,11,5816,18.9197,10003.4,528.727,443,41620,6
1.25141,9,4498,7.19189,3594.35,499.778,443,41612,6
0.865936,16,3162,18.4771,3651.54,197.625,41620,443,6
0.074111,6,435,80.9596,5869.57,72.5,57686,443,6
30.5203,23,10988,0.753598,360.023,477.739,443,57686,6
0.05967,6,780,100.553,13071.9,130,80,49276,6
1.58604,4,328,2.52201,206.804,82,59890,443,6
0.094455,5,648,52.9353,6860.41,129.6,49286,80,6
0.068366,8,798,117.017,11672.5,99.75,49266,80,6
0.04863,6,780,123.381,16039.5,130,80,49266,6
0.095704,5,714,52.2444,7460.5,142.8,80,49286,6
0.056455,6,714,106.279,12647.2,119,49276,80,6
1.52135,4,320,2.62925,210.34,80,443,59890,6
0.279855,6,780,21.4397,2787.16,130,80,49278,6
0.275732,8,858,29.0137,3111.72,107.25,49278,80,6
0.051449,5,714,97.1836,13877.8,142.8,80,56860,6
0.056144,5,648,89.0567,11541.7,129.6,56860,80,6
0.052523,5,714,95.1964,13594,142.8,80,56846,6
0.058354,5,648,85.6839,11104.6,129.6,56846,80,6
0.041771,6,714,143.64,17093.2,119,56872,80,6
0.057778,6,780,103.846,13499.9,130,80,56868,6
0.063803,6,726,94.0395,11378.8,121,56868,80,6
0.056793,5,714,88.039,12572,142.8,80,56872,6
47.1875,10,817,0.211921,17.3139,81.7,41612,443,6
46.8471,7,599,0.149422,12.7863,85.5714,443,41612,6
0.339675,7,513,20.6079,1510.27,73.2857,80,35706,6
0.61514,6,492,9.75388,799.818,82,35706,80,6
0.098371,5,714,50.828,7258.24,142.8,80,48070,6
0.203926,5,714,24.5187,3501.27,142.8,80,48056,6
0,1,74,0,0,74,80,48042,6
0.391291,7,744,17.8895,1901.4,106.286,48056,80,6
0.165544,2,128,12.0814,773.208,64,48042,80,6
4.6701,5,423,1.07064,90.5762,84.6,41612,443,6
4.69631,5,395,1.06467,84.1086,79,443,41612,6
0.143311,5,648,34.8892,4521.63,129.6,48070,80,6
46.2743,10,792,0.216103,17.1153,79.2,443,59890,6
46.3703,10,848,0.215655,18.2876,84.8,59890,443,6
0,1,268,0,0,268,53,50856,17
0,1,100,0,0,100,50856,53,17
0,1,95,0,0,95,43553,53,17
0,1,95,0,0,95,33082,53,17
0,1,110,0,0,110,53,57747,17
0,1,82,0,0,82,57747,53,17
0,1,159,0,0,159,53,33082,17
0.046432,6,714,129.221,15377.3,119,37188,80,6
0,1,147,0,0,147,53,43553,17
0.056912,6,780,105.426,13705.4,130,80,37188,6
0.049067,6,714,122.282,14551.5,119,37200,80,6
0.053656,5,714,93.1862,13307,142.8,80,37200,6
0.044759,5,714,111.709,15952.1,142.8,80,37216,6
1.48222,3,254,2.02399,171.365,84.6667,443,38132,6
0.065667,6,714,91.3701,10873,119,37216,80,6
0.048139,5,714,103.866,14832,142.8,80,37220,6
0.047567,5,648,105.115,13622.9,129.6,37220,80,6
1.77414,4,328,2.25461,184.878,82,43258,443,6
1.77434,4,328,2.25436,184.857,82,38132,443,6
1.74012,4,320,2.29869,183.896,80,443,43258,6
0,1,143,0,0,143,48069,53,17
0,1,172,0,0,172,53,60790,17
0,1,143,0,0,143,53,48069,17
0,1,95,0,0,95,53,48629,17
0,1,143,0,0,143,53,38142,17
0,1,143,0,0,143,38142,53,17
0,1,143,0,0,143,60790,53,17
0,1,95,0,0,95,48629,53,17
0,1,268,0,0,268,53,36240,17
0,1,143,0,0,143,55435,53,17
0,1,143,0,0,143,53,37742,17
0,1,172,0,0,172,53,57743,17
0,1,143,0,0,143,37742,53,17
0,1,143,0,0,143,57743,53,17
0,1,100,0,0,100,35957,53,17
0,1,95,0,0,95,46542,53,17
0.045574,5,714,109.712,15666.8,142.8,80,33906,6
0,1,143,0,0,143,53,55435,17
0,1,268,0,0,268,53,35957,17
0.047623,5,648,104.991,13606.9,129.6,33906,80,6
0,1,95,0,0,95,53,46542,17
0.056808,6,714,105.619,12568.7,119,33892,80,6
0.05498,6,780,109.131,14187,130,80,33892,6
0.322629,6,780,18.5972,2417.64,130,80,33886,6
0.272549,8,870,29.3525,3192.09,108.75,33886,80,6
0.053949,5,714,92.6801,13234.7,142.8,80,33884,6
0,1,110,0,0,110,53,44417,17
0.0734,5,648,68.1199,8828.34,129.6,33884,80,6
0,1,100,0,0,100,36240,53,17
0,1,82,0,0,82,44417,53,17
6.10257,4,345,0.655462,56.5336,86.25,443,38132,6
0,1,97,0,0,97,59210,53,17
0,1,153,0,0,153,53,59210,17
13.1177,6,488,0.457396,37.2015,81.3333,43258,443,6
5.91705,6,489,1.01402,82.6426,81.5,38132,443,6
13.1177,6,476,0.457396,36.2867,79.3333,443,43258,6
0,1,82,0,0,82,55464,53,17
0,1,82,0,0,82,38418,53,17
0,1,95,0,0,95,45361,53,17
0,1,95,0,0,95,53620,53,17
0,1,147,0,0,147,53,45361,17
0,1,114,0,0,114,53,55464,17
0.051039,6,780,117.557,15282.4,130,80,36020,6
0.03781,5,714,132.24,18883.9,142.8,80,36012,6
0.04899,5,648,102.062,13227.2,129.6,36012,80,6
0,1,110,0,0,110,53,38418,17
0.050652,6,714,118.455,14096.2,119,36020,80,6
0,1,159,0,0,159,53,53620,17
0,1,143,0,0,143,34206,53,17
0,1,143,0,0,143,52539,53,17
0,1,95,0,0,95,53,33756,17
0,1,95,0,0,95,33756,53,17
0,1,172,0,0,172,53,34206,17
0,1,143,0,0,143,58440,53,17
0,1,143,0,0,143,53,58440,17
0,1,143,0,0,143,53,52539,17
0.045038,6,780,133.221,17318.7,130,80,49848,6
0.056617,5,714,88.3127,12611.1,142.8,80,49852,6
20.0058,4,320,0.199942,15.9953,80,443,43258,6
20.0339,4,328,0.199661,16.3722,82,43258,443,6
0.056959,5,648,87.7824,11376.6,129.6,49852,80,6
0.04691,6,714,127.904,15220.6,119,49848,80,6
20.994,6,489,0.285796,23.2924,81.5,38132,443,6
21.1889,5,411,0.235973,19.397,82.2,443,38132,6
0,1,129,0,0,129,53,58789,17
0.401247,15,2586,37.3835,6444.91,172.4,443,53732,6
0.383657,15,6538,39.0974,17041.3,435.867,53732,443,6
0,1,97,0,0,97,58789,53,17
0,1,196,0,0,196,53,46652,17
0,1,100,0,0,100,46652,53,17
0.603375,7,513,11.6014,850.218,73.2857,80,52700,6
0.582114,6,492,10.3073,845.195,82,52700,80,6
0,1,66,0,0,66,443,39286,6
0.000258,2,160,7751.94,620155,80,39286,443,6
0,1,90,0,0,90,443,39286,6
1.67992,18,3266,10.7148,1944.14,181.444,52106,443,6
0.62243,15,2666,24.0991,4283.21,177.733,443,55828,6
0.618105,17,7524,27.5034,12172.7,442.588,55828,443,6
1.01487,16,7984,15.7656,7867.03,499,443,52106,6
0,1,105,0,0,105,443,55828,6
0.108357,2,171,18.4575,1578.12,85.5,55828,443,6
0.091939,4,640,43.5071,6961.14,160,80,37738,6
0.050847,3,508,59.0005,9990.76,169.333,37738,80,6
0.503243,4,457,7.94845,908.11,114.25,80,53808,6
0.465778,6,492,12.8817,1056.3,82,53808,80,6
0.641802,2,158,3.11623,246.182,79,443,46186,6
0.000239,2,162,8368.2,677824,81,46186,443,6
0,1,85,0,0,85,48619,53,17
0,1,169,0,0,169,53,48619,17
0,1,149,0,0,149,53,40387,17
0,1,85,0,0,85,40387,53,17
15.2889,26,4454,1.70059,291.323,171.308,5353,5353,17
0,1,97,0,0,97,43653,53,17
0,1,153,0,0,153,53,35989,17
0,1,147,0,0,147,53,56083,17
0,1,95,0,0,95,35140,53,17
0,1,95,0,0,95,56083,53,17
0,1,97,0,0,97,35989,53,17
0,1,129,0,0,129,53,43653,17
0,1,159,0,0,159,53,35140,17
0,1,134,0,0,134,53,50565,17
0,1,114,0,0,114,53,59373,17
0,1,84,0,0,84,40982,53,17
0,1,84,0,0,84,54431,53,17
0,1,110,0,0,110,53,59116,17
0.633364,11,2850,17.3676,4499.78,259.091,42006,443,6
0,1,140,0,0,140,53,40982,17
0.64264,17,3500,26.4534,5446.28,205.882,42012,443,6
0.396349,18,3496,45.4145,8820.51,194.222,42016,443,6
0,1,82,0,0,82,59373,53,17
0.335158,16,7167,47.7387,21383.9,447.938,443,42016,6
0.379747,17,6698,44.7666,17638.1,394,443,42012,6
0,1,89,0,0,89,50565,53,17
0.723882,7,4244,9.67008,5862.83,606.286,56398,443,17
0.510978,10,5928,19.5703,11601.3,592.8,443,42006,6
0.550754,6,4135,10.8942,7507.89,689.167,443,56398,17
0.321837,13,4869,40.3931,15128.8,374.538,60236,443,6
0,1,116,0,0,116,53,54431,17
0.098593,5,648,50.7135,6572.47,129.6,33840,80,6
0,1,82,0,0,82,59116,53,17
2e-05,2,1379,100000,6.895e+07,689.5,443,40491,17
0.30276,11,4901,36.3324,16187.7,445.545,443,36662,6
0.209898,3,3882,14.2927,18494.7,1294,40491,443,17
0.790503,8,1778,10.1201,2249.2,222.25,443,60250,6
0.928137,9,3879,9.69684,4179.34,431,60250,443,6
0.112334,5,714,44.5101,6356.05,142.8,80,33840,6
0.348311,14,3945,40.194,11326.1,281.786,49566,443,6
0.381012,16,7318,41.9934,19206.7,457.375,443,49566,6
0.367905,12,3525,32.6171,9581.28,293.75,36662,443,6
0.38092,13,6119,34.1279,16063.7,470.692,443,60236,6
0.311673,16,6390,51.3359,20502.3,399.375,56984,443,6
0.199986,10,4828,50.0035,24141.7,482.8,55397,443,17
0.151933,12,10152,78.9822,66818.9,846,443,55397,17
0.334544,14,5757,41.848,17208.5,411.214,443,56984,6
10.1594,12,3097,1.18117,304.841,258.083,46764,853,6
9.96525,3,282,0.301046,28.2983,94,52868,443,6
10.1301,10,3633,0.987152,358.632,363.3,853,46764,6
9.94234,4,320,0.40232,32.1856,80,443,52868,6
28.9302,2,172,0.0691319,5.94534,86,0,0,58
28.9302,2,156,0.0691318,5.39228,78,0,0,58
20.4291,32,3268,1.56639,159.968,102.125,443,53282,6
10.1166,12,6847,1.18617,676.808,570.583,853,42348,6
10.1448,14,3028,1.38001,298.477,216.286,42348,853,6
30.8813,4,341,0.129528,11.0423,85.25,443,55960,6
14.2612,2,161,0.14024,11.2894,80.5,36938,443,6
14.2397,3,223,0.210678,15.6604,74.3333,443,36938,6
0,1,86,0,0,86,443,53282,6
0,1,86,0,0,86,56984,443,6
0,1,86,0,0,86,443,56984,6
0.388703,6,492,15.4359,1265.75,82,42208,80,6
0.380888,4,476,10.5018,1249.71,119,80,42208,6
0,1,78,0,0,78,0,0,58
0,1,86,0,0,86,0,0,58
0.034741,2,209,57.5689,6015.95,104.5,443,55960,6
0.421801,5,642,11.8539,1522.04,128.4,80,51742,6
0.64805,6,612,9.25854,944.372,102,51742,80,6
10.1198,11,6291,1.08698,621.655,571.909,853,42402,6
10.1493,14,2931,1.3794,288.788,209.357,42402,853,6
3.00314,4,860,1.33194,286.367,215,51521,1900,17
0,1,86,0,0,86,56984,443,6
14.3551,2,161,0.139324,11.2156,80.5,36938,443,6
0,1,86,0,0,86,443,56984,6
14.2565,3,223,0.210431,15.642,74.3333,443,36938,6
29.5098,4,356,0.135548,12.0638,89,443,53282,6
110.472,36,36772,0.325873,332.862,1021.44,53282,443,6
27.7899,4,341,0.143937,12.2707,85.25,443,55960,6
120.301,9,891,0.074812,7.40639,99,55960,443,6
4.1351,20,11364,4.83665,2748.18,568.2,443,55069,17
0,1,142,0,0,142,0,0,58
1.6104,17,4209,10.5564,2613.64,247.588,56898,443,6
1.38658,28,26834,20.1936,19352.7,958.357,443,56898,6
4.34647,20,5818,4.60143,1338.56,290.9,55069,443,17
11.1334,20,3792,1.7964,340.597,189.6,41412,853,6
10.6185,11,4206,1.03593,396.1,382.364,443,35148,6
10.962,11,2795,1.00347,254.971,254.091,35148,443,6
11.0998,15,8558,1.35138,771.007,570.533,853,41412,6
13.034,29,10869,2.22494,833.894,374.793,35138,443,6
12.7396,19,5994,1.49142,470.503,315.474,443,35138,6
0,1,86,0,0,86,56984,443,6
0,1,86,0,0,86,443,56984,6
0.188985,20,18251,105.829,96573.8,912.55,443,56986,6
0.180979,22,3848,121.561,21262.1,174.909,56986,443,6
0.819946,43,9881,52.4425,12050.8,229.791,443,54620,6
0,1,66,0,0,66,443,55960,6
14.6606,2,161,0.13642,10.9818,80.5,36938,443,6
14.73,3,223,0.203666,15.1392,74.3333,443,36938,6
12.3635,19,9429,1.53679,762.651,496.263,853,56046,6
12.3955,23,4186,1.85551,337.703,182,56046,853,6
55.0399,3,258,0.0545059,4.68751,86,0,0,58
55.0399,3,234,0.0545059,4.25146,78,0,0,58
10.3152,15,3303,1.45417,320.207,220.2,39416,853,6
0,1,86,0,0,86,56986,443,6
10.2803,15,6635,1.45909,645.406,442.333,853,39416,6
0,1,66,0,0,66,443,35148,6
29.6547,3,282,0.101165,9.50947,94,55960,443,6
0,1,158,0,0,158,0,0,58
4.93927,4,344,0.809836,69.6459,86,56984,443,6
13.3502,2,132,0.14981,9.88748,66,35148,443,6
0.212232,2,172,9.42365,810.434,86,443,56984,6
21.7178,2,172,0.0920903,7.91977,86,443,56898,6
21.9317,4,344,0.182385,15.6851,86,56898,443,6
0,1,78,0,0,78,0,0,58
0,1,86,0,0,86,0,0,58
3.00228,4,860,1.33232,286.449,215,40723,1900,17
3.00187,6,492,1.99875,163.898,82,5353,5353,17
199.996,11,1254,0.0550012,6.27014,114,41948,443,6
200.128,22,2156,0.10993,10.7731,98,443,41948,6
0,1,66,0,0,66,36938,443,6
0,1,66,0,0,66,443,36938,6
30.2432,2,172,0.0661305,5.68722,86,443,56986,6
59.0901,165,185011,2.79235,3131,1121.28,54620,443,6
28.2152,94,9020,3.33154,319.686,95.9574,443,54620,6
61.3605,15,7787,0.244457,126.906,519.133,443,42548,6
1.01534,22,11049,21.6676,10882.1,502.227,34520,443,6
0.117503,11,7266,93.6146,61836.7,660.545,853,37614,6
210.101,38,4206,0.180866,20.019,110.684,443,58125,17
1.25863,20,4631,15.8902,3679.39,231.55,443,34520,6
30.6919,4,341,0.130327,11.1104,85.25,443,55960,6
200.435,49,32915,0.244469,164.218,671.735,443,32912,6
225.617,40,30867,0.177292,136.812,771.675,443,37876,6
0.601166,3,3876,4.9903,6447.47,1292,36255,443,17
231.926,41,4607,0.176781,19.8641,112.366,58125,443,17
2.25374,5,417,2.21854,185.026,83.4,36938,443,6
0.380501,4,353,10.5125,927.724,88.25,443,55960,6
4.19303,14,1212,3.33888,289.051,86.5714,443,56986,6
5.07876,4,325,0.787595,63.9921,81.25,443,36938,6
11.1471,11,3239,0.986807,290.57,294.455,853,49626,6
11.2256,13,3641,1.15807,324.349,280.077,49626,853,6
31.8677,4,393,0.125519,12.3322,98.25,55960,443,6
34.3489,12,1128,0.349356,32.8394,94,56986,443,6
0.782149,9,4524,11.5068,5784.06,502.667,443,35822,6
1.06183,13,4332,12.243,4079.74,333.231,35822,443,6
0,1,74,0,0,74,853,37614,6
9.81944,4,320,0.407355,32.5884,80,443,37876,6
42.1018,22,3944,0.522543,93.6776,179.273,37614,853,6
265.811,41,4747,0.154245,17.8586,115.78,37876,443,6
10.2091,18,11753,1.76312,1151.22,652.944,853,34042,6
10.2336,22,3846,2.14978,375.82,174.818,34042,853,6
3.84964,3,258,0.779294,67.0193,86,34520,443,6
3.79507,2,172,0.527,45.322,86,443,34520,6
3.00274,4,860,1.33212,286.405,215,56744,1900,17
0.289675,2,148,6.90429,510.917,74,443,36066,6
0.293276,2,148,6.81951,504.644,74,443,36034,6
0.297361,2,148,6.72583,497.712,74,443,36030,6
0.300656,2,148,6.65212,492.257,74,443,36024,6
0.299432,2,148,6.67931,494.269,74,443,36002,6
0.30377,2,148,6.58393,487.211,74,443,36006,6
0.304213,2,148,6.57434,486.501,74,443,35986,6
0.30656,2,148,6.52401,482.777,74,443,35974,6
0.291623,2,148,6.85817,507.505,74,443,35948,6
0.312972,2,148,6.39035,472.886,74,443,35958,6
0.293536,2,148,6.81347,504.197,74,443,35926,6
0.291472,2,148,6.86172,507.767,74,443,35914,6
0.287742,2,148,6.95067,514.35,74,443,35912,6
0.301477,2,148,6.63401,490.916,74,443,35900,6
0.300529,2,148,6.65493,492.465,74,443,35824,6
0.306776,2,148,6.51941,482.437,74,443,35810,6
0.303622,2,148,6.58714,487.448,74,443,35786,6
0.30198,2,148,6.62296,490.099,74,443,35784,6
0.297849,2,148,6.71481,496.896,74,443,35720,6
0.302814,2,148,6.60471,488.749,74,443,35726,6
0.303765,2,148,6.58404,487.219,74,443,35724,6
0.305826,2,148,6.53967,483.935,74,443,35692,6
0.304539,2,148,6.5673,485.98,74,443,35666,6
0.313032,2,188,6.38912,600.578,94,443,59426,6
0.295229,2,148,6.7744,501.306,74,443,36094,6
0.296909,2,148,6.73607,498.469,74,443,35970,6
1.11615,2,148,1.79187,132.598,74,443,36370,6
0.29005,2,188,6.89536,648.164,94,443,58922,6
1.11928,2,148,1.78686,132.228,74,443,36034,6
1.1195,2,148,1.78651,132.202,74,443,36038,6
0.769178,3,182,3.90027,236.616,60.6667,36102,443,6
0.773017,3,182,3.8809,235.441,60.6667,36094,443,6
0.768034,3,182,3.90608,236.969,60.6667,36066,443,6
0.760948,3,182,3.94245,239.175,60.6667,36048,443,6
0.754166,3,182,3.9779,241.326,60.6667,36036,443,6
0.758279,3,182,3.95633,240.017,60.6667,36032,443,6
0.756341,3,182,3.96646,240.632,60.6667,36030,443,6
0.743434,3,182,4.03533,244.81,60.6667,36022,443,6
0.743488,3,182,4.03503,244.792,60.6667,36006,443,6
0.739761,3,182,4.05536,246.025,60.6667,35990,443,6
0.739883,3,182,4.0547,245.985,60.6667,35986,443,6
0.737905,3,182,4.06556,246.644,60.6667,35980,443,6
0.736814,3,182,4.07158,247.009,60.6667,35958,443,6
0.718618,3,182,4.17468,253.264,60.6667,35956,443,6
0.720598,3,182,4.16321,252.568,60.6667,35952,443,6
0.714433,3,182,4.19913,254.747,60.6667,35926,443,6
0.705651,3,182,4.25139,257.918,60.6667,35912,443,6
0.71002,3,182,4.22523,256.331,60.6667,35910,443,6
0.707011,3,182,4.24322,257.422,60.6667,35900,443,6
0.691427,3,182,4.33885,263.224,60.6667,35810,443,6
0.683404,3,182,4.38979,266.314,60.6667,35808,443,6
0.687994,3,182,4.3605,264.537,60.6667,35786,443,6
0.685206,3,182,4.37825,265.614,60.6667,35784,443,6
0.680153,3,182,4.41077,267.587,60.6667,35768,443,6
0.679113,3,182,4.41753,267.997,60.6667,35754,443,6
0.673301,3,182,4.45566,270.31,60.6667,35726,443,6
0.671592,3,182,4.467,270.998,60.6667,35724,443,6
0.666961,3,182,4.49801,272.88,60.6667,35692,443,6
0.662269,3,182,4.52988,274.813,60.6667,35666,443,6
0.658906,3,242,4.553,367.275,80.6667,59426,443,6
0.301071,2,148,6.64295,491.578,74,443,36022,6
0.298593,2,148,6.69808,495.658,74,443,35952,6
0.296207,2,148,6.75203,499.651,74,443,36036,6
0.712231,3,182,4.21212,255.535,60.6667,35942,443,6
0.294131,2,148,6.79969,503.177,74,443,36102,6
0.302536,2,148,6.61078,489.198,74,443,35768,6
1.15099,2,148,1.73764,128.585,74,443,36458,6
0.30315,2,148,6.59739,488.207,74,443,35678,6
0.677088,3,182,4.43074,268.798,60.6667,35728,443,6
0.761631,3,182,3.93892,238.961,60.6667,36052,443,6
0.30349,2,148,6.59,487.66,74,443,35740,6
0.295946,2,148,6.75799,500.091,74,443,36048,6
0.294119,2,148,6.79997,503.198,74,443,36052,6
0.302353,2,148,6.61478,489.494,74,443,35990,6
0.670848,3,182,4.47195,271.298,60.6667,35720,443,6
0.677092,3,182,4.43071,268.797,60.6667,35740,443,6
0.312228,2,188,6.40558,602.124,94,443,36768,6
0.291486,2,148,6.86139,507.743,74,443,35910,6
0.293956,2,148,6.80374,503.477,74,443,35956,6
0.302448,2,148,6.61271,489.34,74,443,35980,6
0.290752,2,148,6.87871,509.025,74,443,35942,6
0.303263,2,148,6.59494,488.025,74,443,35728,6
0.734792,3,182,4.08279,247.689,60.6667,35974,443,6
0.686829,3,182,4.3679,264.986,60.6667,35824,443,6
0.303348,2,148,6.59309,487.888,74,443,35754,6
0.299351,2,148,6.68112,494.403,74,443,35808,6
0.741612,3,182,4.04524,245.411,60.6667,36002,443,6
0.754887,3,182,3.9741,241.096,60.6667,36034,443,6
0.715969,3,182,4.19013,254.201,60.6667,35948,443,6
0.660728,3,182,4.54045,275.454,60.6667,35678,443,6
0.722425,3,182,4.15268,251.929,60.6667,35970,443,6
0.712254,3,182,4.21198,255.527,60.6667,35914,443,6
0.302385,2,148,6.61408,489.442,74,443,36032,6
0.74614,3,182,4.02069,243.922,60.6667,36024,443,6
2.36807,3,222,1.26685,93.7473,74,443,35866,6
2.40187,3,222,1.24903,92.4279,74,443,35850,6
2.36876,3,222,1.26648,93.7199,74,443,36108,6
2.39969,3,222,1.25016,92.5121,74,443,35832,6
2.23025,3,226,1.34514,101.334,75.3333,443,36254,6
2.40622,3,222,1.24677,92.2608,74,443,35816,6
2.74382,4,236,1.45782,86.0113,59,35888,443,6
2.77187,4,236,1.44307,85.1411,59,35872,443,6
2.7681,4,236,1.44504,85.2571,59,35852,443,6
2.79415,4,236,1.43156,84.4621,59,35832,443,6
2.84103,4,236,1.40794,83.0685,59,36082,443,6
2.37966,3,222,1.26068,93.2905,74,443,35834,6
2.36594,3,222,1.26799,93.8316,74,443,36082,6
2.84912,4,236,1.40394,82.8325,59,36108,443,6
2.77002,4,236,1.44403,85.1981,59,35834,443,6
2.79437,4,236,1.43145,84.4556,59,35816,443,6
2.36958,3,222,1.26605,93.6875,74,443,35872,6
2.17791,3,226,1.37747,103.769,75.3333,443,36114,6
2.76796,4,236,1.44511,85.2614,59,35866,443,6
2.34379,3,222,1.27998,94.7183,74,443,35888,6
2.79635,4,236,1.43044,84.3959,59,35850,443,6
4.32712,500,49000,115.55,11323.9,98,0,0,1
5.90658,14,5606,2.37024,949.111,400.429,36076,443,6
6.99299,170,16660,24.3101,2382.39,98,0,0,1
7.40854,4,296,0.539918,39.9539,74,443,36120,6
7.8393,5,290,0.637812,36.9931,58,36104,443,6
7.71205,5,290,0.648336,37.6035,58,35704,443,6
7.35913,4,296,0.543542,40.2221,74,443,36104,6
7.8901,5,290,0.633706,36.7549,58,36120,443,6
7.63207,8,3654,1.04821,478.769,456.75,443,36076,6
8.50316,22,4439,2.58727,522.041,201.773,59192,443,6
7.35097,4,296,0.544146,40.2668,74,443,35704,6
9.03218,18,13327,1.99287,1475.5,740.389,443,59192,6
11.5549,3,274,0.25963,23.7129,91.3333,443,58934,6
12.006,4,276,0.333166,22.9884,69,443,35852,6
11.7833,26,7101,2.20652,602.634,273.115,59170,443,6
11.9785,8,4868,0.667864,406.395,608.5,59236,443,6
13.0216,24,3814,1.84309,292.897,158.917,50286,853,6
11.4976,20,15294,1.7395,1330.2,764.7,443,59170,6
11.9809,8,4868,0.667728,406.312,608.5,58994,443,6
11.4791,19,7190,1.65518,626.356,378.421,36878,443,6
11.979,8,4868,0.667835,406.377,608.5,59166,443,6
11.3531,20,8564,1.76163,754.33,428.2,36730,443,6
11.9797,8,4868,0.667796,406.354,608.5,59026,443,6
11.9806,8,4868,0.667747,406.324,608.5,59052,443,6
11.8401,9,4954,0.760128,418.408,550.444,58954,443,6
11.9781,8,4868,0.667887,406.409,608.5,59310,443,6
12.0874,37,6173,3.06104,510.697,166.838,59346,443,6
11.9783,8,4868,0.667876,406.403,608.5,59296,443,6
12.603,33,33311,2.61843,2643.11,1009.42,443,59346,6
13.3366,3,262,0.224944,19.6451,87.3333,443,59296,6
13.2767,3,262,0.22596,19.7338,87.3333,443,59166,6
12.8313,4,348,0.311739,27.1213,87,443,58954,6
13.2152,3,262,0.227011,19.8256,87.3333,443,59026,6
